解決	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">解決困難</td><td style=""width: 33.3333%;"">overcome a difficulty; find a way out of a difficulty</td><td style=""width: 33.3333%;"">jiějué kùnnan</td></tr><tr><td style=""width: 33.3333%;"">解決問題</td><td style=""width: 33.3333%;"">solve a problem; settle a question (or an issue); work out a solution</td><td style=""width: 33.3333%;"">jiějué wèntí</td></tr><tr><td style=""width: 33.3333%;"">解決爭端</td><td style=""width: 33.3333%;"">settle a dispute</td><td style=""width: 33.3333%;"">jiějué zhēngduān</td></tr><tr><td style=""width: 33.3333%;"">迅速解決戰鬥</td><td style=""width: 33.3333%;"">quick decisive battle</td><td style=""width: 33.3333%;"">Xùnsù jiějué zhàndòu</td></tr><tr><td style=""width: 33.3333%;"">不同的矛盾, 只有用不同的方法才能解決。</td><td style=""width: 33.3333%;"">Different problems can only be resolved by using different methods.</td><td style=""width: 33.3333%;"">bùtóng de máodùn, zhǐyǒu yòng bùtóng de fāngfǎ cáinéng jiějué.</td></tr><tr><td style=""width: 33.3333%;"">把剩菜解決了</td><td style=""width: 33.3333%;"">finish off leftovers</td><td style=""width: 33.3333%;"">bǎ shèngcài jiějué le</td></tr><tr><td style=""width: 33.3333%;"">這一仗把敵人全部解決了。</td><td style=""width: 33.3333%;"">That battle finished off all the enemy troops.</td><td style=""width: 33.3333%;"">zhè yī zhàng bǎ dírén quánbù jiějué le.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 困難</td><td style=""width: 33.3333%;"">overcome a difficulty; find a way out of a difficulty</td><td style=""width: 33.3333%;"">_ _ kùnnan</td></tr><tr><td style=""width: 33.3333%;""> _ _ 問題</td><td style=""width: 33.3333%;"">solve a problem; settle a question (or an issue); work out a solution</td><td style=""width: 33.3333%;"">_ _ wèntí</td></tr><tr><td style=""width: 33.3333%;""> _ _ 爭端</td><td style=""width: 33.3333%;"">settle a dispute</td><td style=""width: 33.3333%;"">_ _ zhēngduān</td></tr><tr><td style=""width: 33.3333%;"">迅速 _ _ 戰鬥</td><td style=""width: 33.3333%;"">quick decisive battle</td><td style=""width: 33.3333%;"">Xùnsù _ _ zhàndòu</td></tr><tr><td style=""width: 33.3333%;"">不同的矛盾, 只有用不同的方法才能 _ _ 。</td><td style=""width: 33.3333%;"">Different problems can only be resolved by using different methods.</td><td style=""width: 33.3333%;"">bùtóng de máodùn, zhǐyǒu yòng bùtóng de fāngfǎ cáinéng _ _.</td></tr><tr><td style=""width: 33.3333%;"">把剩菜 _ _ 了</td><td style=""width: 33.3333%;"">finish off leftovers</td><td style=""width: 33.3333%;"">bǎ shèngcài _ _ le</td></tr><tr><td style=""width: 33.3333%;"">這一仗把敵人全部 _ _ 了。</td><td style=""width: 33.3333%;"">That battle finished off all the enemy troops.</td><td style=""width: 33.3333%;"">zhè yī zhàng bǎ dírén quánbù _ _ le.</td></tr></tbody></table>"	解決
方案	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">提出初步方案</td><td style=""width: 33.3333%;"">put forward a preliminary plan</td><td style=""width: 33.3333%;"">tíchū chūbù fāng'àn</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">提出初步 _ _ </td><td style=""width: 33.3333%;"">put forward a preliminary plan</td><td style=""width: 33.3333%;"">tíchū chūbù fāng'àn</td></tr></tbody></table>"	方案
致力	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">致力於中醫學的研究</td><td style=""width: 33.3333%;"">devote (or dedicate) oneself to the study of traditional Chinese medicine</td><td style=""width: 33.3333%;"">Zhìlì yú zhōng yīxué de yánjiū</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 於中醫學的研究</td><td style=""width: 33.3333%;"">devote (or dedicate) oneself to the study of traditional Chinese medicine</td><td style=""width: 33.3333%;"">Zhìlì yú zhōng yīxué de yánjiū</td></tr></tbody></table>"	致力
提供	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">提供貸款</td><td style=""width: 33.3333%;"">offer a loan</td><td style=""width: 33.3333%;"">tígōng dàikuǎn</td></tr><tr><td style=""width: 33.3333%;"">提供援助</td><td style=""width: 33.3333%;"">give aid; provide assistance</td><td style=""width: 33.3333%;"">tígōng yuánzhù</td></tr><tr><td style=""width: 33.3333%;"">提供新的證據</td><td style=""width: 33.3333%;"">furnish fresh evidence</td><td style=""width: 33.3333%;"">tígōng xīn de zhèngjù</td></tr><tr><td style=""width: 33.3333%;"">提供破案的線索</td><td style=""width: 33.3333%;"">come up with clues for solving the case</td><td style=""width: 33.3333%;"">tígōng pò'àn de xiànsuǒ</td></tr><tr><td style=""width: 33.3333%;"">為輕工業提供原料</td><td style=""width: 33.3333%;"">supply light industry with raw materials</td><td style=""width: 33.3333%;"">Wèi qīnggōngyè tígōng yuánliào</td></tr><tr><td style=""width: 33.3333%;"">歷史給我們提供了有益的經驗教訓。</td><td style=""width: 33.3333%;"">History affords us useful lessons.</td><td style=""width: 33.3333%;"">Lìshǐ gěi wǒmen tígōng le yǒuyì de jīngyàn jiàoxun.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 貸款</td><td style=""width: 33.3333%;"">offer a loan</td><td style=""width: 33.3333%;"">_ _ dàikuǎn</td></tr><tr><td style=""width: 33.3333%;""> _ _ 援助</td><td style=""width: 33.3333%;"">give aid; provide assistance</td><td style=""width: 33.3333%;"">_ _ yuánzhù</td></tr><tr><td style=""width: 33.3333%;""> _ _ 新的證據</td><td style=""width: 33.3333%;"">furnish fresh evidence</td><td style=""width: 33.3333%;"">_ _ xīn de zhèngjù</td></tr><tr><td style=""width: 33.3333%;""> _ _ 破案的線索</td><td style=""width: 33.3333%;"">come up with clues for solving the case</td><td style=""width: 33.3333%;"">_ _ pò'àn de xiànsuǒ</td></tr><tr><td style=""width: 33.3333%;"">為輕工業 _ _ 原料</td><td style=""width: 33.3333%;"">supply light industry with raw materials</td><td style=""width: 33.3333%;"">Wèi qīnggōngyè _ _ yuánliào</td></tr><tr><td style=""width: 33.3333%;"">歷史給我們 _ _ 了有益的經驗教訓。</td><td style=""width: 33.3333%;"">History affords us useful lessons.</td><td style=""width: 33.3333%;"">Lìshǐ gěi wǒmen _ _ le yǒuyì de jīngyàn jiàoxun.</td></tr></tbody></table>"	提供
協助	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">副總理協助總理工作。</td><td style=""width: 33.3333%;"">The Vice-Premiers assist the Premier in his work.</td><td style=""width: 33.3333%;"">Fù zǒnglǐ xiézhù zǒnglǐ gōngzuò.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">副總理 _ _ 總理工作。</td><td style=""width: 33.3333%;"">The Vice-Premiers assist the Premier in his work.</td><td style=""width: 33.3333%;"">Fù zǒnglǐ _ _ zǒnglǐ gōngzuò.</td></tr></tbody></table>"	協助
急速	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">急速運動</td><td style=""width: 33.3333%;"">rapid motion</td><td style=""width: 33.3333%;"">jísù yùndong</td></tr><tr><td style=""width: 33.3333%;"">情況急速變化。</td><td style=""width: 33.3333%;"">The situation changed quickly.</td><td style=""width: 33.3333%;"">Qíngkuàng jísù biànhuà.</td></tr><tr><td style=""width: 33.3333%;"">他的病情急速惡化。</td><td style=""width: 33.3333%;"">His condition rapidly worsened.</td><td style=""width: 33.3333%;"">Tā de bìngqíng jísù èhuà.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 運動</td><td style=""width: 33.3333%;"">rapid motion</td><td style=""width: 33.3333%;"">_ _ yùndong</td></tr><tr><td style=""width: 33.3333%;"">情況 _ _ 變化。</td><td style=""width: 33.3333%;"">The situation changed quickly.</td><td style=""width: 33.3333%;"">Qíngkuàng _ _ biànhuà.</td></tr><tr><td style=""width: 33.3333%;"">他的病情 _ _ 惡化。</td><td style=""width: 33.3333%;"">His condition rapidly worsened.</td><td style=""width: 33.3333%;"">Tā de bìngqíng _ _ èhuà.</td></tr></tbody></table>"	急速
批准	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">批准條約</td><td style=""width: 33.3333%;"">ratify a treaty</td><td style=""width: 33.3333%;"">Pīzhǔn tiáoyuē</td></tr><tr><td style=""width: 33.3333%;"">計劃須經批准。</td><td style=""width: 33.3333%;"">The plan is subject to ratification (or approval).</td><td style=""width: 33.3333%;"">Jìhuà xū jīng pīzhǔn.</td></tr><tr><td style=""width: 33.3333%;"">大會批准了他的報告。</td><td style=""width: 33.3333%;"">The congress approved his report.</td><td style=""width: 33.3333%;"">Dàhuì pīzhǔn le tā de bàogào.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 條約</td><td style=""width: 33.3333%;"">ratify a treaty</td><td style=""width: 33.3333%;"">Pīzhǔn tiáoyuē</td></tr><tr><td style=""width: 33.3333%;"">計劃須經 _ _ 。</td><td style=""width: 33.3333%;"">The plan is subject to ratification (or approval).</td><td style=""width: 33.3333%;"">Jìhuà xū jīng pīzhǔn.</td></tr><tr><td style=""width: 33.3333%;"">大會 _ _ 了他的報告。</td><td style=""width: 33.3333%;"">The congress approved his report.</td><td style=""width: 33.3333%;"">Dàhuì pīzhǔn le tā de bàogào.</td></tr></tbody></table>"	批准
支出	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">收入與支出相抵。</td><td style=""width: 33.3333%;"">Income and expenditure balance out.</td><td style=""width: 33.3333%;"">Shōurù yǔ zhīchū xiāngdǐ.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">收入與 _ _ 相抵。</td><td style=""width: 33.3333%;"">Income and expenditure balance out.</td><td style=""width: 33.3333%;"">Shōurù yǔ _ _ xiāngdǐ.</td></tr></tbody></table>"	支出
刺激	"<table style=""border-collapse: collapse; width: 100%; height: 126px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">強刺激</td> <td style=""width: 33.3333%; height: 18px;"">incentive</td> <td style=""width: 33.3333%; height: 18px;"">Qiángcìjī</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">物質刺激</td> <td style=""width: 33.3333%; height: 18px;"">material incentive</td> <td style=""width: 33.3333%; height: 18px;"">wùzhì cìjī</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">精神刺激</td> <td style=""width: 33.3333%; height: 18px;"">spiritual incentive</td> <td style=""width: 33.3333%; height: 18px;"">jīngshen cìjī</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">競爭給產業以有力的刺激。</td> <td style=""width: 33.3333%; height: 18px;"">Competition is a strong incentive to industry.</td> <td style=""width: 33.3333%; height: 18px;"">Jìngzhēng gěi chǎnyè yǐ yǒulì de cìjī.&nbsp;</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">刺激生產</td> <td style=""width: 33.3333%; height: 18px;"">stimulate production</td> <td style=""width: 33.3333%; height: 18px;"">Cìjī shēngchǎn&nbsp;</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">成績能刺激人們作出更大的努力。</td> <td style=""width: 33.3333%; height: 18px;"">Success will urge people on to greater efforts.</td> <td style=""width: 33.3333%; height: 18px;"">Chéngjì néng cìjī rénmen zuò chū gèng dà de nǔlì.</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">別刺激他。</td> <td style=""width: 33.3333%; height: 18px;"">Don’t provoke him.</td> <td style=""width: 33.3333%; height: 18px;"">Bié cìjī tā.&nbsp;</td> </tr> <tr> <td style=""width: 33.3333%;"">不幸的消息給了她很大的刺激。</td> <td style=""width: 33.3333%;"">She was badly upset by the sad news.</td> <td style=""width: 33.3333%;"">bùxìng de xiāoxi gěi le tā hěn dà decìjī</td></tr></tbody></table><p><br></p>"	"<table style=""border-collapse: collapse; width: 100%; height: 126px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">強 _ _ </td> <td style=""width: 33.3333%; height: 18px;"">incentive</td> <td style=""width: 33.3333%; height: 18px;"">Qiáng_ _</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">物質 _ _ </td> <td style=""width: 33.3333%; height: 18px;"">material incentive</td> <td style=""width: 33.3333%; height: 18px;"">wùzhì _ _</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">精神 _ _ </td> <td style=""width: 33.3333%; height: 18px;"">spiritual incentive</td> <td style=""width: 33.3333%; height: 18px;"">jīngshen _ _</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">競爭給產業以有力的 _ _ 。</td> <td style=""width: 33.3333%; height: 18px;"">Competition is a strong incentive to industry.</td> <td style=""width: 33.3333%; height: 18px;"">Jìngzhēng gěi chǎnyè yǐ yǒulì de _ _.&nbsp;</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 生產</td> <td style=""width: 33.3333%; height: 18px;"">stimulate production</td> <td style=""width: 33.3333%; height: 18px;"">Cìjī shēngchǎn&nbsp;</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">成績能 _ _ 人們作出更大的努力。</td> <td style=""width: 33.3333%; height: 18px;"">Success will urge people on to greater efforts.</td> <td style=""width: 33.3333%; height: 18px;"">Chéngjì néng _ _ rénmen zuò chū gèng dà de nǔlì.</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">別 _ _ 他。</td> <td style=""width: 33.3333%; height: 18px;"">Don’t provoke him.</td> <td style=""width: 33.3333%; height: 18px;"">Bié _ _ tā.&nbsp;</td> </tr> <tr> <td style=""width: 33.3333%;"">不幸的消息給了她很大的 _ _ 。</td> <td style=""width: 33.3333%;"">She was badly upset by the sad news.</td> <td style=""width: 33.3333%;"">bùxìng de xiāoxi gěi le tā hěn dà de_ _</td></tr></tbody></table><p><br></p>"	刺激
抗	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">抗敵</td><td style=""width: 33.3333%;"">fight against the enemy</td><td style=""width: 33.3333%;"">kàngdí</td></tr><tr><td style=""width: 33.3333%;"">我抗了他幾句。</td><td style=""width: 33.3333%;"">I said a few words to him in retort. 2 refuse; defy</td><td style=""width: 33.3333%;"">Wǒ kàng le tā jǐ jù.</td></tr><tr><td style=""width: 33.3333%;"">違抗</td><td style=""width: 33.3333%;"">disobey; defy</td><td style=""width: 33.3333%;"">wéikàng</td></tr><tr><td style=""width: 33.3333%;"">分庭抗禮</td><td style=""width: 33.3333%;"">stand up to sb. as an equal; act independently and defiantly</td><td style=""width: 33.3333%;"">fēntíngkànglǐ</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ 敵</td><td style=""width: 33.3333%;"">fight against the enemy</td><td style=""width: 33.3333%;"">_dí</td></tr><tr><td style=""width: 33.3333%;"">我 _ 了他幾句。</td><td style=""width: 33.3333%;"">I said a few words to him in retort. 2 refuse; defy</td><td style=""width: 33.3333%;"">Wǒ _ le tā jǐ jù.</td></tr><tr><td style=""width: 33.3333%;"">違 _ </td><td style=""width: 33.3333%;"">disobey; defy</td><td style=""width: 33.3333%;"">wéi_</td></tr><tr><td style=""width: 33.3333%;"">分庭 _ 禮</td><td style=""width: 33.3333%;"">stand up to sb. as an equal; act independently and defiantly</td><td style=""width: 33.3333%;"">fēntíng_lǐ</td></tr></tbody></table>"	抗
上限	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">政府對進口原油的總量規定了上限。</td><td style=""width: 33.3333%;"">The government imposed a ceiling on imports of crude oil.</td><td style=""width: 33.3333%;"">Zhèngfǔ duì jìnkǒu yuányóu de zǒngliàng guīdìng le shàngxiàn.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">政府對進口原油的總量規定了 _ _ 。</td><td style=""width: 33.3333%;"">The government imposed a ceiling on imports of crude oil.</td><td style=""width: 33.3333%;"">Zhèngfǔ duì jìnkǒu yuányóu de zǒngliàng guīdìng le _ _.</td></tr></tbody></table>"	上限
火速	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">火速增援</td><td style=""width: 33.3333%;"">rush up reinforcements</td><td style=""width: 33.3333%;"">huǒsù zēngyuán</td></tr><tr><td style=""width: 33.3333%;"">警察火速趕到現場。</td><td style=""width: 33.3333%;"">The police rushed to the scene.</td><td style=""width: 33.3333%;"">Jǐngchá huǒsù gǎndào xiànchǎng.</td></tr><tr><td style=""width: 33.3333%;"">任務十分緊急, 必須火速完成。</td><td style=""width: 33.3333%;"">It’s an urgent task and must be completed at once.</td><td style=""width: 33.3333%;"">Rènwu shífēn jǐnjí, bìxū huǒsù wánchéng.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 增援</td><td style=""width: 33.3333%;"">rush up reinforcements</td><td style=""width: 33.3333%;"">_ _ zēngyuán</td></tr><tr><td style=""width: 33.3333%;"">警察 _ _ 趕到現場。</td><td style=""width: 33.3333%;"">The police rushed to the scene.</td><td style=""width: 33.3333%;"">Jǐngchá _ _ gǎndào xiànchǎng.</td></tr><tr><td style=""width: 33.3333%;"">任務十分緊急, 必須 _ _ 完成。</td><td style=""width: 33.3333%;"">It’s an urgent task and must be completed at once.</td><td style=""width: 33.3333%;"">Rènwu shífēn jǐnjí, bìxū _ _ wánchéng.</td></tr></tbody></table>"	火速
振興	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">振興工業</td><td style=""width: 33.3333%;"">vigorously develop industry</td><td style=""width: 33.3333%;"">zhènxīng gōngyè</td></tr><tr><td style=""width: 33.3333%;"">振興中華</td><td style=""width: 33.3333%;"">rejuvenate China</td><td style=""width: 33.3333%;"">zhènxīng Zhōnghuá</td></tr><tr><td style=""width: 33.3333%;"">振興教育事業</td><td style=""width: 33.3333%;"">vitalize education</td><td style=""width: 33.3333%;"">zhènxīng jiàoyù shìyè</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 工業</td><td style=""width: 33.3333%;"">vigorously develop industry</td><td style=""width: 33.3333%;"">_ _ gōngyè</td></tr><tr><td style=""width: 33.3333%;""> _ _ 中華</td><td style=""width: 33.3333%;"">rejuvenate China</td><td style=""width: 33.3333%;"">_ _ Zhōnghuá</td></tr><tr><td style=""width: 33.3333%;""> _ _ 教育事業</td><td style=""width: 33.3333%;"">vitalize education</td><td style=""width: 33.3333%;"">_ _ jiàoyù shìyè</td></tr></tbody></table>"	振興
出走	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">倉卒出走</td><td style=""width: 33.3333%;"">leave in a hurry</td><td style=""width: 33.3333%;"">cāngzú chūzǒu</td></tr><tr><td style=""width: 33.3333%;"">離家出走</td><td style=""width: 33.3333%;"">go (or run) away from home</td><td style=""width: 33.3333%;"">líjiāchūzǒu</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">倉卒 _ _ </td><td style=""width: 33.3333%;"">leave in a hurry</td><td style=""width: 33.3333%;"">cāngzú _ _</td></tr><tr><td style=""width: 33.3333%;"">離家 _ _ </td><td style=""width: 33.3333%;"">go (or run) away from home</td><td style=""width: 33.3333%;"">líjiā_ _</td></tr></tbody></table>"	出走
源頭	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">民歌是文學的一個源頭。</td><td style=""width: 33.3333%;"">Folk songs are one of the sources of literature.</td><td style=""width: 33.3333%;"">Míngē shì wénxué de yī ge yuántóu.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">民歌是文學的一個 _ _ 。</td><td style=""width: 33.3333%;"">Folk songs are one of the sources of literature.</td><td style=""width: 33.3333%;"">Míngē shì wénxué de yī ge _ _.</td></tr></tbody></table>"	源頭
解除	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">解除顧慮</td><td style=""width: 33.3333%;"">free one’s mind of apprehensions</td><td style=""width: 33.3333%;"">jiěchú gùlǜ</td></tr><tr><td style=""width: 33.3333%;"">解除合同</td><td style=""width: 33.3333%;"">rescind (or terminate) a contract</td><td style=""width: 33.3333%;"">jiěchú hétong</td></tr><tr><td style=""width: 33.3333%;"">解除婚約</td><td style=""width: 33.3333%;"">renounce an engagement</td><td style=""width: 33.3333%;"">jiěchú hūnyuē</td></tr><tr><td style=""width: 33.3333%;"">解除禁令</td><td style=""width: 33.3333%;"">lift a ban</td><td style=""width: 33.3333%;"">jiěchú jìnlìng</td></tr><tr><td style=""width: 33.3333%;"">解除警報</td><td style=""width: 33.3333%;"">sound the all-clear</td><td style=""width: 33.3333%;"">jiěchú jǐngbào</td></tr><tr><td style=""width: 33.3333%;"">解除武裝</td><td style=""width: 33.3333%;"">disarm</td><td style=""width: 33.3333%;"">jiěchú wǔzhuāng</td></tr><tr><td style=""width: 33.3333%;"">解除職務</td><td style=""width: 33.3333%;"">remove from post; relieve of office</td><td style=""width: 33.3333%;"">jiěchú zhíwù</td></tr><tr><td style=""width: 33.3333%;"">解除勞動關係</td><td style=""width: 33.3333%;"">sever labour relations</td><td style=""width: 33.3333%;"">jiěchú láodòng guānxi</td></tr><tr><td style=""width: 33.3333%;"">解除思想負擔</td><td style=""width: 33.3333%;"">take a load off one’s mind; ease a mental burden</td><td style=""width: 33.3333%;"">jiěchú sīxiǎng fùdān</td></tr><tr><td style=""width: 33.3333%;"">旱象已經解除。</td><td style=""width: 33.3333%;"">The dry spell is over.</td><td style=""width: 33.3333%;"">Hànxiàng yǐjing jiěchú.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 顧慮</td><td style=""width: 33.3333%;"">free one’s mind of apprehensions</td><td style=""width: 33.3333%;"">_ _ gùlǜ</td></tr><tr><td style=""width: 33.3333%;""> _ _ 合同</td><td style=""width: 33.3333%;"">rescind (or terminate) a contract</td><td style=""width: 33.3333%;"">_ _ hétong</td></tr><tr><td style=""width: 33.3333%;""> _ _ 婚約</td><td style=""width: 33.3333%;"">renounce an engagement</td><td style=""width: 33.3333%;"">_ _ hūnyuē</td></tr><tr><td style=""width: 33.3333%;""> _ _ 禁令</td><td style=""width: 33.3333%;"">lift a ban</td><td style=""width: 33.3333%;"">_ _ jìnlìng</td></tr><tr><td style=""width: 33.3333%;""> _ _ 警報</td><td style=""width: 33.3333%;"">sound the all-clear</td><td style=""width: 33.3333%;"">_ _ jǐngbào</td></tr><tr><td style=""width: 33.3333%;""> _ _ 武裝</td><td style=""width: 33.3333%;"">disarm</td><td style=""width: 33.3333%;"">_ _ wǔzhuāng</td></tr><tr><td style=""width: 33.3333%;""> _ _ 職務</td><td style=""width: 33.3333%;"">remove from post; relieve of office</td><td style=""width: 33.3333%;"">_ _ zhíwù</td></tr><tr><td style=""width: 33.3333%;""> _ _ 勞動關係</td><td style=""width: 33.3333%;"">sever labour relations</td><td style=""width: 33.3333%;"">_ _ láodòng guānxi</td></tr><tr><td style=""width: 33.3333%;""> _ _ 思想負擔</td><td style=""width: 33.3333%;"">take a load off one’s mind; ease a mental burden</td><td style=""width: 33.3333%;"">_ _ sīxiǎng fùdān</td></tr><tr><td style=""width: 33.3333%;"">旱象已經 _ _ 。</td><td style=""width: 33.3333%;"">The dry spell is over.</td><td style=""width: 33.3333%;"">Hànxiàng yǐjing _ _.</td></tr></tbody></table>"	解除
封鎖	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">封鎖邊境</td><td style=""width: 33.3333%;"">close the border</td><td style=""width: 33.3333%;"">fēngsuǒ biānjìng</td></tr><tr><td style=""width: 33.3333%;"">封鎖港口</td><td style=""width: 33.3333%;"">blockade a port</td><td style=""width: 33.3333%;"">fēngsuǒ gǎngkǒu</td></tr><tr><td style=""width: 33.3333%;"">封鎖消息</td><td style=""width: 33.3333%;"">block the passage of information</td><td style=""width: 33.3333%;"">fēngsuǒ xiāoxi</td></tr><tr><td style=""width: 33.3333%;"">解除封鎖</td><td style=""width: 33.3333%;"">lift a blockade</td><td style=""width: 33.3333%;"">jiěchú fēngsuǒ</td></tr><tr><td style=""width: 33.3333%;"">經濟封鎖</td><td style=""width: 33.3333%;"">economic blockade</td><td style=""width: 33.3333%;"">jīngjì fēngsuǒ</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 邊境</td><td style=""width: 33.3333%;"">close the border</td><td style=""width: 33.3333%;"">_ _ biānjìng</td></tr><tr><td style=""width: 33.3333%;""> _ _ 港口</td><td style=""width: 33.3333%;"">blockade a port</td><td style=""width: 33.3333%;"">_ _ gǎngkǒu</td></tr><tr><td style=""width: 33.3333%;""> _ _ 消息</td><td style=""width: 33.3333%;"">block the passage of information</td><td style=""width: 33.3333%;"">_ _ xiāoxi</td></tr><tr><td style=""width: 33.3333%;"">解除 _ _ </td><td style=""width: 33.3333%;"">lift a blockade</td><td style=""width: 33.3333%;"">jiěchú _ _</td></tr><tr><td style=""width: 33.3333%;"">經濟 _ _ </td><td style=""width: 33.3333%;"">economic blockade</td><td style=""width: 33.3333%;"">jīngjì _ _</td></tr></tbody></table>"	封鎖
史無前例	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">史無前例的壯舉</td><td style=""width: 33.3333%;"">unprecedented feat</td><td style=""width: 33.3333%;"">Shǐwúqiánlì de zhuàngjǔ</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ _ _ 的壯舉</td><td style=""width: 33.3333%;"">unprecedented feat</td><td style=""width: 33.3333%;"">Shǐwúqiánlì de zhuàngjǔ</td></tr></tbody></table>"	史無前例
